x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
2.48823e-08,-0.184215,0.149215,-3.75078,-5.38078,-4.05017,-5.23133,1.68993e+19,6.15465e+21,0,0,3.1501e+18,1.01201e+22,2.73826e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.04009e+24,8.42652e+26,8.42652e+26,3.25745e+26,3.71672e+30,52.1336,76.1987,128.332,2,1.22,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0333499,-0.0683499,-2.26835,-5.26835,-4.08384,-5.27,9.65604e-06,1.06693e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,10302.3,0,0,3611.82,8.73138e+30,1.035,127.297,128.332,3,1.22,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.04,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,153.508,-6.88016e-06,153.508,1,1.23,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.18815,0.14815,-3.75185,-5.38185,-4.0502,-5.23518,1.75996e+19,6.8683e+21,0,0,2.38759e+18,1.05808e+22,2.55589e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.20879e+24,8.77729e+26,8.77729e+26,3.62797e+26,4.13849e+30,68.6324,84.8757,153.508,2,1.23,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0382276,-0.0782276,-2.27823,-5.27823,-4.08837,-5.28,1.19185e-05,1.07205e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,12777.3,0,0,4457.88,1.07744e+31,1.031,152.477,153.508,3,1.23,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.045,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,180.734,-1.12312e-05,180.734,1,1.24,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.192072,0.147072,-3.75293,-5.38293,-4.05024,-5.23901,1.83376e+19,7.65109e+21,0,0,1.8048e+18,1.10532e+22,2.391e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.40303e+24,9.14688e+26,9.14688e+26,4.03326e+26,4.5996e+30,86.3724,94.362,180.734,2,1.24,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.0431025,-0.0881025,-2.2881,-5.2881,-4.09333,-5.29,1.4462e-05,1.07731e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,15580.1,0,0,5408.93,1.30703e+31,1.02694,179.708,180.734,3,1.24,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,-0.05,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,209.855,-1.81567e-05,209.855,1,1.25,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,-0.195987,0.145987,-3.75401,-5.38401,-4.05027,-5.24276,1.91112e+19,8.4989e+21,0,0,1.35996e+18,1.15364e+22,2.24363e+18,0,0.0001,0.0001,1.33969e+28,1.33969e+28,1.62424e+24,9.53418e+26,9.53418e+26,4.47104e+26,5.09737e+30,105.253,104.603,209.855,2,1.25,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,0.047976,-0.097976,-2.29798,-5.29798,-4.09869,-5.29999,1.72671e-05,1.08266e+26,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,18694.3,0,0,6457.64,1.5601e+31,1.02278,208.832,209.855,3,1.25,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
